notification_id,app_source,sender_type,content_type,time_slot,hour,user_context,notification_text,base_importance,eff_importance,true_optimal_action
1412,whatsapp,group_academic,group_chat,class_am,11,relaxing,Is the exam open book or not? Prof didn't confirm,3.2,3.2,NOW
1413,email,promotional,app_update,class_am,10,studying,We've improved your experience: see what's new,1.6,0.85,MUTE
1414,whatsapp,known_friend,social_invite,afternoon,16,relaxing,"Movie night at 8, everyone's coming",3.5,3.5,BATCH
1415,instagram,rare_contact,media_share,afternoon,15,studying,Sent you a reel,2.3,1.55,BATCH
1416,whatsapp,group_academic,assignment_update,lunch,12,relaxing,"I've updated the shared doc, please review before tomorrow",4.2,4.2,NOW
1417,email,unknown_sender,newsletter,class_pm,16,relaxing,You're subscribed to our weekly newsletter,1.5,1.5,MUTE
1418,academic,professor,assignment,evening,18,studying,Problem Set 5 is now available on the course page,4.8,4.05,NOW
1419,unknown,spam,spam,late_night,23,relaxing,Free data offer! Click the link to activate,1.1,1.1,MUTE
1420,news_promo,promotional,discount_offer,afternoon,16,studying,Big Billion Days starts tomorrow! Set your reminders,1.8,1.05,MUTE
1421,email,academic_inst,grade_update,evening,19,relaxing,Mid-term results are now available on the student portal,4.4,4.4,NOW
1422,instagram,known_friend,personal_chat,lunch,13,with_friends,Haha I saw your post 😂,3.2,2.9,NOW
1423,academic,system,system_alert,lunch,12,relaxing,The portal will be down for maintenance Sunday 2-4 AM,3.5,3.5,NOW
1424,academic,system,deadline,evening,18,relaxing,WARNING: You have not submitted Assignment 3 yet,4.7,4.7,NOW
1425,whatsapp,group_academic,group_chat,afternoon,16,relaxing,Anyone understand question 4 from the problem set?,3.2,3.2,NOW
1426,whatsapp,known_friend,personal_chat,class_pm,14,studying,Can you call me when you get a chance?,4.0,3.25,BATCH
1427,whatsapp,known_friend,social_invite,lunch,12,with_friends,"Group dinner plan for Saturday, save the date",3.5,3.2,NOW
1428,whatsapp,group_academic,assignment_update,morning,7,relaxing,Assignment 3 instructions just dropped on the portal,4.2,4.2,NOW
1429,academic,system,system_alert,lunch,12,relaxing,Your profile is incomplete — update before registration,3.5,3.5,NOW
1430,news_promo,promotional,discount_offer,lunch,12,with_friends,Student discount activated: 25% off your next purchase,1.8,1.5,MUTE
1431,unknown,spam,spam,late_night,21,relaxing,Your loan has been approved — collect details,1.1,1.1,MUTE
1432,instagram,known_friend,personal_chat,late_night,22,sleeping,Haha I saw your post 😂,3.2,1.4,MUTE
1433,email,known_contact,professional,class_am,11,in_class,Quick question about the project timeline,3.6,2.5,BATCH
1434,whatsapp,known_friend,media_share,class_pm,16,in_class,Look at this article I found,2.8,1.7,BATCH
1435,email,promotional,newsletter,class_am,10,relaxing,Substack: 3 new posts from writers you follow,1.8,1.8,MUTE
1436,academic,system,system_alert,class_am,10,in_class,New course materials available in your dashboard,3.5,2.4,BATCH
1437,instagram,rare_contact,media_share,evening,18,with_family,Sent you a reel,2.3,1.9,MUTE
1438,whatsapp,group_social,social_chat,class_am,9,in_class,Long weekend plans??,2.8,1.7,MUTE
1439,instagram,unknown,spam,class_pm,15,in_class,You've been selected for a collaboration! DM for details,1.2,0.5,MUTE
1440,whatsapp,group_academic,group_chat,evening,20,relaxing,Who has the textbook PDF? Please share,3.2,3.2,BATCH
1441,instagram,rare_contact,media_share,evening,20,with_family,Shared something with you,2.3,1.9,BATCH
1442,whatsapp,known_friend,personal_chat,late_night,23,relaxing,Are you coming to the thing later?,4.0,4.0,NOW
1443,instagram,unknown,spam,evening,20,relaxing,Earn money from home! 500+ students already enrolled,1.2,1.2,MUTE
1444,news_promo,promotional,newsletter,class_pm,15,studying,Your personalized news digest for today,1.6,0.85,MUTE
1445,email,unknown_sender,phishing,late_night,21,sleeping,Your university account will be suspended — verify now,1.3,0.5,MUTE
1446,news_promo,promotional,discount_offer,lunch,12,relaxing,Your wishlist items are on sale now,1.8,1.8,BATCH
1447,instagram,known_friend,social_invite,evening,18,with_friends,Notification from instagram,2.5,2.2,BATCH
1448,whatsapp,group_academic,assignment_update,morning,7,studying,Can someone take notes today? I'll be late to class,4.2,3.45,NOW
1449,email,unknown_sender,phishing,morning,8,waking_up,"You have a pending refund of Rs.3,200 — provide details",1.3,1.1,MUTE
1450,news_promo,promotional,newsletter,evening,18,relaxing,Top stories you missed this week,1.6,1.6,MUTE
1451,news_promo,promotional,discount_offer,class_pm,15,relaxing,Today's deals: iPhone 15 at lowest price ever,1.8,1.8,BATCH
1452,instagram,unknown,promo_offer,lunch,12,relaxing,New followers waiting! Boost your profile now,1.5,1.5,MUTE
1453,whatsapp,group_social,media_share,late_night,23,sleeping,Notification from whatsapp,2.5,0.7,MUTE
1454,instagram,rare_contact,social_chat,afternoon,16,relaxing,Started following you,2.65,2.65,BATCH
1455,whatsapp,group_academic,assignment_update,class_am,9,in_class,Team: don't forget the submission is due Friday 11:59 PM,4.2,3.1,BATCH
1456,news_promo,promotional,app_update,late_night,21,sleeping,Performance improvements in your latest update,1.4,0.5,MUTE
1457,unknown,spam,spam,afternoon,17,studying,Your KYC is pending — complete now to avoid suspension,1.1,0.5,MUTE
1458,news_promo,promotional,discount_offer,evening,20,with_family,Student discount activated: 25% off your next purchase,1.8,1.4,BATCH
1459,instagram,unknown,promo_offer,lunch,13,with_friends,Exclusive deal just for you — 30% off premium,1.5,1.2,MUTE
1460,instagram,unknown,spam,class_pm,16,studying,"Free followers! 10,000 real followers in 24hrs",1.2,0.5,MUTE
1461,unknown,spam,spam,class_pm,15,in_class,Investment plan with 50% annual returns — limited offer,1.1,0.5,MUTE
1462,whatsapp,group_academic,meeting_reminder,evening,19,with_family,Quick standup before the lecture?,3.9,3.5,NOW
1463,whatsapp,known_friend,social_invite,class_am,11,relaxing,Come join us at the library,3.5,3.5,NOW
1464,email,promotional,discount_offer,late_night,22,studying,Flat 30% off your first order with code STUDENT30,2.0,1.25,MUTE
1465,email,unknown_sender,registration,evening,18,with_family,Important update about your course registration status,3.5,3.1,NOW
1466,whatsapp,known_friend,social_invite,afternoon,17,studying,"Group dinner plan for Saturday, save the date",3.5,2.75,BATCH
1467,instagram,rare_contact,media_share,evening,20,with_friends,Sent you a reel,2.3,2.0,BATCH
1468,academic,professor,assignment,afternoon,15,studying,Take-home quiz released. Attempt by Thursday,4.8,4.05,NOW
1469,whatsapp,known_friend,social_invite,late_night,23,relaxing,Come join us at the library,3.5,3.5,BATCH
1470,news_promo,promotional,discount_offer,class_pm,15,in_class,Limited time: Buy 1 Get 1 Free on all beverages,1.8,0.7,MUTE
1471,academic,system,grade_update,afternoon,16,relaxing,Attendance record updated — please review,4.3,4.3,NOW
1472,email,known_contact,professional,class_pm,16,in_class,Meeting request: Can we sync this week?,3.6,2.5,BATCH
1473,email,known_contact,professional,late_night,21,sleeping,Re: Research internship — follow-up needed,3.6,1.8,MUTE
1474,email,promotional,discount_offer,lunch,12,relaxing,Weekend sale: up to 60% off on study materials,2.0,2.0,BATCH
1475,instagram,unknown,spam,evening,20,with_family,You've been selected for a collaboration! DM for details,1.2,0.8,MUTE
1476,email,unknown_sender,registration,class_am,10,studying,Action required: Confirm your enrollment by Friday,3.5,2.75,BATCH
1477,email,academic_inst,deadline_reminder,lunch,12,with_friends,Reminder: Assignment 2 submission closes tomorrow at 11:59 PM,4.8,4.5,NOW
1478,whatsapp,group_academic,meeting_reminder,evening,18,relaxing,"Meeting moved to 5:30, library room 204",3.9,3.9,NOW
1479,email,promotional,discount_offer,night,3,relaxing,🎉 Exclusive student offer: 40% off Spotify Premium,2.0,2.0,MUTE
1480,whatsapp,group_social,social_chat,afternoon,15,relaxing,Anyone up for badminton after 5?,2.8,2.8,NOW
1481,instagram,known_friend,social_invite,class_am,9,in_class,Notification from instagram,2.5,1.4,MUTE
1482,email,academic_inst,deadline_reminder,class_pm,14,in_class,Final submission deadline: 3 days remaining,4.8,3.7,NOW
1483,news_promo,promotional,newsletter,evening,18,studying,Your personalized news digest for today,1.6,0.85,BATCH
1484,news_promo,promotional,app_update,late_night,22,relaxing,Performance improvements in your latest update,1.4,1.4,MUTE
1485,instagram,unknown,promo_offer,late_night,22,studying,Exclusive deal just for you — 30% off premium,1.5,0.75,MUTE
1486,whatsapp,group_academic,group_chat,evening,19,relaxing,Is the exam open book or not? Prof didn't confirm,3.2,3.2,BATCH
1487,email,academic_inst,grade_update,morning,6,studying,Assignment 1 feedback has been posted,4.4,3.65,NOW
1488,instagram,unknown,spam,afternoon,16,studying,Earn money from home! 500+ students already enrolled,1.2,0.5,MUTE
1489,whatsapp,known_friend,personal_chat,evening,18,with_friends,Are you coming to the thing later?,4.0,3.7,NOW
1490,whatsapp,unknown,promo_offer,night,0,studying,Congratulations! You've been selected for a prize. Click to claim,1.8,1.05,MUTE
1491,news_promo,promotional,newsletter,class_am,9,in_class,Top stories you missed this week,1.6,0.5,MUTE
1492,instagram,known_friend,media_share,morning,7,relaxing,Sent you a meme,2.5,2.5,BATCH
1493,whatsapp,group_academic,assignment_update,class_pm,16,in_class,Reminder: group presentation is next Monday,4.2,3.1,BATCH
1494,academic,professor,announcement,class_pm,15,in_class,Office hours moved to Friday 2-4 PM this week,4.2,3.1,NOW
1495,unknown,spam,spam,morning,8,studying,"You've won a Rs.10,000 gift card — claim here",1.1,0.5,MUTE
1496,email,promotional,discount_offer,late_night,21,relaxing,🎉 Exclusive student offer: 40% off Spotify Premium,2.0,2.0,MUTE
1497,whatsapp,group_academic,group_chat,late_night,23,sleeping,"Notes uploaded to the drive, everyone download",3.2,1.4,BATCH
1498,instagram,known_friend,personal_chat,class_pm,15,studying,Replied to your story,3.2,2.45,BATCH
1499,whatsapp,group_academic,meeting_reminder,morning,7,relaxing,Quick standup before the lecture?,3.9,3.9,NOW
1500,whatsapp,group_social,event_invite,afternoon,17,with_friends,"Freshers' night this Friday, we're all going right?",3.0,2.7,BATCH
1501,unknown,spam,spam,late_night,21,sleeping,Free data offer! Click the link to activate,1.1,0.5,MUTE
1502,instagram,unknown,spam,class_pm,14,studying,"Free followers! 10,000 real followers in 24hrs",1.2,0.5,MUTE
1503,whatsapp,known_friend,personal_chat,class_am,10,in_class,Can you call me when you get a chance?,4.0,2.9,NOW
1504,academic,system,deadline,class_am,9,studying,Your submission window closes in 12 hours,4.7,3.95,NOW
1505,whatsapp,unknown,spam,evening,19,with_family,Urgent: your account will be suspended. Verify now: bit.ly/xxx,1.2,0.8,MUTE
1506,email,known_contact,professional,afternoon,16,studying,Quick question about the project timeline,3.6,2.85,BATCH
1507,whatsapp,group_social,social_chat,late_night,23,relaxing,Anyone up for badminton after 5?,2.8,2.8,BATCH
1508,email,known_contact,personal_chat,class_pm,16,in_class,Wanted to share this opportunity with you,3.2,2.1,MUTE
1509,email,promotional,app_update,night,5,sleeping,We've improved your experience: see what's new,1.6,0.5,MUTE
1510,instagram,rare_contact,social_chat,night,1,sleeping,Liked your photo,2.65,0.85,MUTE
1511,whatsapp,known_friend,personal_chat,class_am,10,in_class,Can you call me when you get a chance?,4.0,2.9,BATCH
1512,instagram,rare_contact,social_chat,night,5,sleeping,Commented on your post,2.65,0.85,MUTE
1513,academic,system,deadline,afternoon,16,studying,WARNING: You have not submitted Assignment 3 yet,4.7,3.95,NOW
1514,whatsapp,known_friend,personal_chat,lunch,12,with_friends,Bro did you see what happened?,4.0,3.7,NOW
1515,email,academic_inst,announcement,late_night,21,relaxing,Campus placement drive next week — mandatory attendance,4.0,4.0,NOW
1516,whatsapp,known_friend,personal_chat,class_am,10,in_class,Dude you need to see this,4.0,2.9,NOW
1517,instagram,rare_contact,media_share,lunch,13,relaxing,Shared something with you,2.3,2.3,BATCH
1518,whatsapp,group_social,social_chat,afternoon,17,relaxing,Anyone up for badminton after 5?,2.8,2.8,BATCH
1519,academic,professor,announcement,evening,18,relaxing,Office hours moved to Friday 2-4 PM this week,4.2,4.2,NOW
1520,email,known_contact,personal_chat,evening,20,studying,Catch up soon?,3.2,2.45,BATCH
1521,instagram,unknown,spam,morning,6,relaxing,"Free followers! 10,000 real followers in 24hrs",1.2,1.2,MUTE
1522,whatsapp,group_academic,group_chat,class_pm,14,studying,Who has the textbook PDF? Please share,3.2,2.45,MUTE
1523,whatsapp,group_academic,meeting_reminder,class_am,11,in_class,"Team sync call in 20 minutes, Google Meet link in chat",3.9,2.8,BATCH
1524,whatsapp,known_friend,personal_chat,evening,18,with_friends,Hey are you free tonight?,4.0,3.7,NOW
1525,instagram,rare_contact,media_share,evening,20,with_family,Shared something with you,2.3,1.9,MUTE
1526,instagram,rare_contact,social_chat,afternoon,16,studying,Started following you,2.65,1.9,BATCH
1527,instagram,unknown,spam,evening,19,relaxing,You've been selected for a collaboration! DM for details,1.2,1.2,MUTE
1528,whatsapp,known_friend,personal_chat,afternoon,16,with_friends,Just wanted to check in on you,4.0,3.7,NOW
1529,instagram,unknown,promo_offer,evening,18,relaxing,Your story views are up! See who's watching,1.5,1.5,MUTE
1530,whatsapp,group_social,event_invite,class_am,10,in_class,"Freshers' night this Friday, we're all going right?",3.0,1.9,BATCH
1531,instagram,known_friend,personal_chat,class_am,10,in_class,Sent you a message,3.2,2.1,BATCH
1532,instagram,known_friend,media_share,class_pm,15,in_class,Shared a post with you,2.5,1.4,MUTE
1533,news_promo,promotional,app_update,afternoon,17,studying,Update available for an app on your phone,1.4,0.65,MUTE
1534,news_promo,promotional,app_update,class_pm,15,in_class,Update available for an app on your phone,1.4,0.5,MUTE
1535,email,unknown_sender,newsletter,evening,19,relaxing,You're subscribed to our weekly newsletter,1.5,1.5,MUTE
1536,whatsapp,group_academic,meeting_reminder,evening,18,relaxing,"Team sync call in 20 minutes, Google Meet link in chat",3.9,3.9,NOW
1537,email,unknown_sender,phishing,evening,20,relaxing,Your university account will be suspended — verify now,1.3,1.3,MUTE
1538,news_promo,promotional,app_update,lunch,13,relaxing,Performance improvements in your latest update,1.4,1.4,MUTE
1539,unknown,spam,spam,class_pm,14,studying,Congratulations! You are our lucky winner today,1.1,0.5,MUTE
1540,instagram,unknown,promo_offer,afternoon,16,relaxing,Exclusive deal just for you — 30% off premium,1.5,1.5,MUTE
1541,email,known_contact,personal_chat,class_pm,16,in_class,Wanted to share this opportunity with you,3.2,2.1,BATCH
1542,whatsapp,group_academic,assignment_update,late_night,23,studying,Who's doing which section of the report?,4.2,3.45,NOW
1543,email,promotional,app_update,evening,18,with_friends,Notion has new features you'll love — update now,1.6,1.3,BATCH
1544,whatsapp,group_academic,assignment_update,lunch,13,with_friends,Who's doing which section of the report?,4.2,3.9,NOW
1545,unknown,spam,spam,lunch,13,studying,Investment plan with 50% annual returns — limited offer,1.1,0.5,MUTE
1546,academic,system,deadline,evening,18,with_family,Reminder: 3 days left to submit Assignment 4,4.7,4.3,NOW
1547,instagram,unknown,promo_offer,evening,19,relaxing,New followers waiting! Boost your profile now,1.5,1.5,MUTE
1548,whatsapp,unknown,spam,night,5,sleeping,You have won a gift voucher worth Rs.5000. Claim here,1.2,0.5,MUTE
1549,instagram,unknown,promo_offer,class_am,10,in_class,Exclusive deal just for you — 30% off premium,1.5,0.5,MUTE
1550,academic,professor,announcement,afternoon,15,relaxing,Lecture recording for Week 9 is now available,4.2,4.2,NOW
